Problem,Category,Confidence Score
"Telefon gibt Dauerton von sich, Kontroll-Leuchte leuchtet dauerhaft.",Missing Parts,0.14163243770599365
"ins Wasser gefallen. Glücklicherweise wurde es sofort danach ausgeschaltet und in Reis 14 Tage lang getrocknet. Wir haben es geöffnet und sichtbare Stellen von Korrosion befreit. Da der Akku entladen war, wird das Gerät zunächst erst einmal zu Hause aufgeladen. Das Laden funktionierte. Dann sehen wir weiter.",Liquid/Water Damage,0.21662095189094543
Hilfe bei Bedienung.,Lubrication/Maintenance Needed,0.0649423748254776
Bedienungshilfe.,Alignment/Calibration Issues,0.06158540025353432
Powerbutton.,Button/Switch/Control Issues,0.18359288573265076
Powerswitch kaputt.,Power Failure,0.4275470972061157
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Leanuge Betriebssystem soll installiert werden.,Remote Control or Signal Transmission Issue,0.05602472275495529
Powerswitch kaputt.,Power Failure,0.4275470972061157
Passwort Probleme.,Cable/Wire Damage,0.07716713100671768
läuft nicht.,Unknown/Unspecified Problem,0.1317594349384308
Zuleitung beschädigt - Kabel gekürzt und angelötet.,Missing Parts,0.1169811487197876
Soll entsperrt werden.,Unknown/Unspecified Problem,0.1326974332332611
soll entsperrt werden.,Incorrect Assembly,0.1698121875524521
Akku auswächseln.,Unknown/Unspecified Problem,0.08670047670602798
Google Konto einrichten.,Remote Control or Signal Transmission Issue,0.10509934276342392
Auf Grund sehr kurzer Akkulaufzeit hat der Besitzer einen neuen Akku gekauft - gleiches Verhalten mit dem neuen Akku. Ruhestromaufnahme im aausgeschalteten Zustand bei 45mA. Viel zu hoch. Untersuchung mit Thermokamera - nichts gefunden.,Unknown/Unspecified Problem,0.11514978855848312
Zusätzliches Kabel für Fernbedienung anbringen.,Remote Control or Signal Transmission Issue,0.1156168133020401
Das Smartphone zeigte kein Bild mehr. Das Display war sichtbar beschädigt. Wir führten eine Beratung zum Displaywechsel und zur Beschaffung von Ersatzteilen durch.,Display/Screen Issues,0.32642316818237305
"Der Gast konnte nichts mehr mit seinem Handy anstellen. Es lag kein Fehler vor. Der Speicher des Gerätes war einfach nur voll. Wir zeigten dem Gast, wie man seine in den Jahren angesammelten Fotos und Videos von dem Gerät exportieren kann, damit wieder Platz für Neues wird.",Unknown/Unspecified Problem,0.05979641154408455
Höre Teilnehmer nicht.,Missing Parts,0.1471589058637619
Hilfe bei Nutzung.,Lubrication/Maintenance Needed,0.1496802270412445
Beratung zur Nutzung.,Lubrication/Maintenance Needed,0.17353755235671997
Hilfe bei Nutzung/Umgang.,Lubrication/Maintenance Needed,0.091277115046978
"USB-Buchse locker keine Info, wie Gerät geöffnet werden kann.",Unknown/Unspecified Problem,0.2531675696372986
gast testet RJ11-Kabel zwischen TelApp+Anschlußdose im Haus.,Remote Control or Signal Transmission Issue,0.1742265820503235
lädt nicht mehr.,Wear and Tear/End of Life,0.17320773005485535
Karte falsch eingesetzt.,Incorrect Assembly,0.14874084293842316
Startbildschirm deaktiviert.,Unknown/Unspecified Problem,0.055921655148267746
Software funktioniert nicht richtig.,Software/Firmware Issues,0.14765043556690216
Ladebuchse gewechselt. Ersatzteil durch Kunden besorgt (von World of mobiles),Lubrication/Maintenance Needed,0.07175756245851517
Bedienungshinweise erbeten.,Alignment/Calibration Issues,0.07437378913164139
Lässt sich nicht mehr einschalten. Display geht nicht an -&gt; wird fortgesetzt.,Display/Screen Issues,0.15437765419483185
Kameraglas gerissen - ausgetauscht.,Incorrect Assembly,0.193090558052063
Tasten funktionieren nicht.,Unknown/Unspecified Problem,0.245492622256279
Bootloopschleife Akku testen.,Software/Firmware Issues,0.11105380207300186
mitgebrachten Akku wechseln Akku getausch (Geklebtes Gehäuse),Incorrect Assembly,0.1670045703649521
Nach einem Sturz funktionierte der Home-Button nicht mehr. Wir überprüften die Verbindungen. Nach Abziehen und Anstecken des Kabels ging der Button wieder.,Missing Parts,0.12986138463020325
"Display getauscht, Zeit nicht gereicht, muss noch eingeklebt werden.",Missing Parts,0.2872268855571747
"Display zeigt bunte Streifen nach Akkutausch. Steckverbindung überprüft, ok. Displayschaden festgestellt,wird bestellt.",Physical/Structural Damage,0.11089025437831879
Display eingeklebt.,Excessive Noise/Vibration,0.08164741098880768
Display kaputt.,Incorrect Assembly,0.0999097153544426
Aufladebuchse defekt.,Unsafe to Use,0.10419880598783493
Ladebuchse wechseln.,Lubrication/Maintenance Needed,0.06658429652452469
Display und Akku - Display und Akku getauscht.,Excessive Noise/Vibration,0.1381804198026657
"Gleich zu Beginn kam ein Herr mit einer bereits ausgebaute Platine eines Smartphones „Huawei P30 Light“. Die Antennenbuchse war leider abgerissen worden. Eine Ersatzbuchse wurde auch gleich mitgebracht. Bei genauerer Inspektion stellten wir jedoch fest, dass auch das eines der Kupferpads mit rausgerissen worden ist. Solche Arbeiten sind immer besonders schwierig, vor allem ohne Mikroskop. Da keiner unserer Helfer sich diese SMD-Lötarbeiten heute zutraute, mussten wir den Gast auf einen anderen Termin vertrösten.",Missing Parts,0.08762852847576141
"Fortsetzung vom 22.3.2022: Ein Reparaturhelfer, der sich das Einlöten der neuen SMD-USB-Buchse zutraute half dem Gast bei der Reparatur und danach funktionierte das Gerät wieder.",Missing Parts,0.054047878831624985
Display tauschen.,Aesthetic Issues,0.05710018798708916
Display defekt.,Unsafe to Use,0.1689465492963791
"Beim Handteil leuchtete das Display zwar, zeigte aber nichts an. Ansonsten funktionierte das Gerät. Wir suchten nach einem Kontaktproblem am Flachbandkabel zum Display. Wir fanden keins, aber löteten das Kabel sicherheitshalber nochmal nach. Leider ohne Erfolg. Auch ein Nachlöten des Prozessors mit Heißluft half nicht weiter.",Display/Screen Issues,0.0927039235830307
Die Micro-USB Buchse war diesem Exemplar gebrochen und konnte ausgetauscht werden. Nach einer kurzen Ladung ließ sich das smarte Phone wieder einschalten. Die Instandsetzung war voller Erfolg - die Besitzerin war hocherfreut.,Missing Parts,0.189544215798378
Bildschirm tauschen.,Physical/Structural Damage,0.054133519530296326
Lautstärkeregler kaputt.,Incorrect Assembly,0.11045943200588226
Display gebrochen.,Rust/Corrosion,0.07651466131210327
Rückseite defekt.,Physical/Structural Damage,0.1038871482014656
Funktionsweise soll erklärt werden.,Lubrication/Maintenance Needed,0.061962272971868515
"Das Smartphone kam mit einer defekten Ladebuchse. Es sah sehr mitgenommen aus, war wohl mal in der Waschmaschine mitgefahren. Das Displayglas war an den Rändern kaputt und unzählige Fussel in der Ladebuchse. Reinigen und ein Versuch es zu Laden hat leider nichts gebracht.",Missing Parts,0.24028056859970093
Mikrofon aus zweitem Tel tauschen - Mikrofon aus zweiten Tel wurde eingebaut.,Incorrect Assembly,0.1049867495894432
Kameraglas gesprungen nach Sturz und Krümel haben Linse zerkratzt.,Missing Parts,0.16075707972049713
Display gebrochen - ET bestellt.,Remote Control or Signal Transmission Issue,0.07447101175785065
"Rückseite defekt Austauschcover ist vorhanden Rückseite entfernt, aber Kleber fehlte.",Missing Parts,0.1533997654914856
Lässt sich nicht einschalten.,Unknown/Unspecified Problem,0.13422423601150513
Software reagiert nicht.,Unknown/Unspecified Problem,0.09486884623765945
"grüne Taste geht nicht mehr -- geöffnet, gereinigt, Kontakt Lautsprecher mit Radierstift geglättet, mehrere Test an folgenden Tagen erfolgreich.",Remote Control or Signal Transmission Issue,0.185751810669899
keine Funktion.,Unknown/Unspecified Problem,0.07817072421312332
Schaltet sich selbst ab. kein Zugangscode.,Unknown/Unspecified Problem,0.08954988420009613
muss zurückgesetzt werden.,Unsafe to Use,0.15157769620418549
"Lädt, aber geht nicht an.",Unknown/Unspecified Problem,0.17310452461242676
geht nicht an. Gerät wird nicht erkannt von Computer.,Unknown/Unspecified Problem,0.221210777759552
flackert grün.,Cooling Problems,0.09362003952264786
Touchfunktion defekt Hardreset.,Power Failure,0.08593194931745529
"Es funktionierte der Lautsprecher nur noch leise oder gar nicht. Um das Gerät nicht zerlegen zu müssen, versuchten wir einen Trick. Wir sprühten in das Lautsprechergrill einige Stöße „Kontakt WL“ Spray hinein, um die vermuteten Kontaktprobleme zu lösen. Das half auch gut, nachdem das Spray wieder aus dem Telefon herausgeschüttelt war, funktionierte der Lautsprecher wieder gut.",Missing Parts,0.07757077366113663
Schraube locker.,Physical/Structural Damage,0.21624118089675903
Netzteil hat keine Spannung. Vermutlich lädt dadurch der Akku nicht mehr.,Missing Parts,0.17352993786334991
Rückseite defekt. Neue Rückseite aufgeklebt.,Missing Parts,0.10612349212169647
Am Hörer steht Draht raus. Evtl. Batterie ausgelaufen.,Battery/Charging Issues,0.23549695312976837
klingelt nicht - keine Bedienungsanleitung wird besorgt.,Unsafe to Use,0.1842983216047287
Display zeigt nicht an - Akkus werden vom Kunden besorgt.,Incorrect Assembly,0.14195461571216583
"WhatsApp langsam, Speicher zu klein.",Incorrect Assembly,0.3139769434928894
Display ohne Funktion.,Missing Parts,0.10610836744308472
Display gebrochen.,Rust/Corrosion,0.07651466131210327
Akkutausch.,Incorrect Assembly,0.13849711418151855
"Hülle defekt, Nachbestellen.",Missing Parts,0.09870725125074387
Software/Fotos übertragen.,Excessive Noise/Vibration,0.19536550343036652
"Smartphones „Motorola G4“. Einerseits hatte der Akku des Telefones seine Lebenszeit erreicht und andererseits konnte sie ihre 128GB Speicherkarte im Gerät nicht vollständig formatieren um diese zu benutzen. Da die Besitzerin bereits einen Akku zum Wechseln mit hatte, konnten wir dem Kommunikationsgerät wieder eine höhere Laufzeit bescheren. Das Formatieren der günstigen Speicherkarte mit Markenemblem (*) schlug in Ihrem als auch in einem modernen Smartphone von uns fehl. Wir vermuteten eine Fälschung der Speicherkarte und wollten diese mit dem offiziellen Tool der SD Association „SD Memory Card Formatter“ (https://www.sdcard.org/downloads/formatter/) formatieren - jedoch wurde die Karte davor von unser Besucherin endgültig entwertet. Anschließend beantworteten wir noch einige technische Fragen.",Wear and Tear/End of Life,0.0765145942568779
nicht genug interner Speicher. Der interne Speicher lässt sich nicht vergrößern.,Other Issue,0.06801354140043259
Akku lädt nicht.,Unknown/Unspecified Problem,0.16463902592658997
Display gebrochen.,Rust/Corrosion,0.07651466131210327
lädt nicht mehr.,Wear and Tear/End of Life,0.17320773005485535
"Keine Funktion mehr. Lithium-Ionen-Akkumulator war völlig leer. Das Ladegerät funktionierte und versuchte den Akku zu laden. Hoher Innenwiderstand, defekter Akku. Handteil funktionierte mit externer Spannung. Die Besucherin wird einen neuen Akku kaufen und dann ist das Gerät wieder einsetzbar.",Missing Parts,0.14523379504680634
"Startet, geht aus und starte wieder neu Erstmal Akku ein bisschen geladen. Auf dem Handy wurde vermutlich versaute Software installiert. Im abgesicherten Modus funktioniert es. folgende Schritte mit Besitzerin durchgesprochen: - Datensicherung (Kontake, Fotos, Nachrichten usw. - Gerätereset - Installation Antivieren Software - Daten zurückspielen - Apps installieren.",Missing Parts,0.10677416622638702
"Display gerissen, Ladebuchse defekt. Beides wurde bestellt, allerdings passte die Ladebuchse nicht, da sie für ein iPhne 7 Max ist. Passende wird bestellt.",Display/Screen Issues,0.31390222907066345
"Ladeplatine gewechselt, Klebefolie Display kaputt gegangen. Rep wird fprtgesetzt Laufzettel-ID: 34379.",Display/Screen Issues,0.19220533967018127
Smartphone heute fertiggestellt.,Dispensing/Filling Issues,0.0877048596739769
Startet nicht mehr.,Wear and Tear/End of Life,0.11496318131685257
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Display muss ersetzt werden.,Alignment/Calibration Issues,0.08714362978935242
Speicher voll. De-Installation nur z.T. gelungen.,Missing Parts,0.16327084600925446
Speicher voll.,Remote Control or Signal Transmission Issue,0.10490752756595612
geht nicht.,Unknown/Unspecified Problem,0.2040623128414154
Akku wurde beim Laden heiß und hielt nicht mehr lange durch. Mitgebrachten Ersatzakku eingebaut.,Wear and Tear/End of Life,0.1744726151227951
Keine Funktion Gerät braucht den Finger des Besitzers.,Missing Parts,0.1986510157585144
"Es war heruntergefallen und verhielt sich komisch. Beim Einschalten startete es zwar, aber das Display ging nicht an. Wenn man gezielt auf eine bestimmte Stelle klopfte, schaltete das Display ein, aber manchmal auch einfach wieder aus. Wir konnten am Display keinen Riss feststellen. Wir zerlegten das Gerät komplett, auf der Suche nach einem losen Stecker, aber fanden nichts auffälliges. Nach dem Zusammenbauen funktionierte das Gerät wieder problemlos. Hatten wir vielleicht doch einen nicht mehr ganz fest sitzenden Stecker jetzt wieder richtig befestigt? Der Besitzer wird es weiter beobachten und wiederkommen, falls der Fehler wieder auftritt.",Unknown/Unspecified Problem,0.1112392470240593
Wasserschaden.,Physical/Structural Damage,0.07920669764280319
Anlage funktioniert nicht stabil und hat Störgeräusche beim Telefonieren. Auf der Platine konnte ein defekter Elko im Netzteil gefunden werden. Der wurde gewechselt.,Audio/Sound Problems,0.12528395652770996
Ladebuchse defekt &gt; neue Ladebuchse wird besorgt.,Incorrect Assembly,0.15045635402202606
"Es war heruntergefallen und ging nicht mehr an. Rückseite demontiert, Akkukontakt hatte sich durch den Sturz gelöst. Wieder eingesteckt und schon bootete das Handy wieder.",Missing Parts,0.32143262028694153
Geht von selbst immer wieder aus.,Wear and Tear/End of Life,0.07866182178258896
"Es klappte das Aufladen nicht mehr. Man musste mit viel Geschick eine Stellung des USB-Steckers finden, wo es ging. Hier waren die USB-Buchsen defekt. Wir haben die Ersatzteile rausgesucht.",Missing Parts,0.10734550654888153
"Es klappte das Aufladen nicht mehr. Man musste mit viel Geschick eine Stellung des USB-Steckers finden, wo es ging. Hier waren die USB-Buchsen defekt. Wir haben die Ersatzteile rausgesucht.",Missing Parts,0.10734550654888153
Akku wird beim Laden heiß und hält auch nicht mehr lange. Besitzer hatte Austausch/Reparatur-Set mit. Akku gewechselt.,Physical/Structural Damage,0.11828309297561646
Bei einem Smartphone „Sony Xperia 10“ war nach einem halben Jahr schon das Display gebrochen. Der Gast hatte ein Ersatzdisplay dabei und wechselte es mit Hilfe unseres Werkzeugs selbständig aus. Das war bei diesem Modell offenbar auch recht einfach. Danach funktioniere das Händi wieder wie gewohnt.,Display/Screen Issues,0.19506694376468658
SIM-Karte entnehmen.,Remote Control or Signal Transmission Issue,0.09757312387228012
"Beim Gespräch klackt und rauscht es. Einen Wackelkontakt konnten wir ausschließen, der Lautsprecher war auch in Ordnung, doch das Mikrofon könnte die Ursache sein. Da das Telefon über eine Freisprechfunktion verfügt, haben wir das Mikrofon getauscht.",Unknown/Unspecified Problem,0.10264777392148972
Nach einem Sturz war der Lautsprecher defekt - wurde ausgewechselt.,Missing Parts,0.1416056603193283
Akku?,Unknown/Unspecified Problem,0.24457231163978577
Displaytausch.,Aesthetic Issues,0.09402976185083389
"Mikrofon defekt nach Akkuwechsel. Gerät zerlegt, Zeit reicht nicht.",Missing Parts,0.1044628694653511
Softwareoptimierung.,CD/DVD Drive or Media Reader Issue,0.0785028412938118
Akku-Einstellung.,Remote Control or Signal Transmission Issue,0.07514697313308716
?.,Unknown/Unspecified Problem,0.18857091665267944
Antennenbuchse defekt.,Missing Parts,0.14212529361248016
Mikrofon defekt.,Remote Control or Signal Transmission Issue,0.08184760808944702
geht nicht an.,Incorrect Assembly,0.27113378047943115
mitgebrachtes Mikrofon und Elko gewechselt.,Missing Parts,0.13688647747039795
klingelt nicht mehr.,Excessive Noise/Vibration,0.1272180825471878
lädt nicht mehr &gt;&gt; Trockenbatt entfernt – Akkus müssen verwendet werden.,Unsafe to Use,0.12095335125923157
Kontakte korrodiert.,Remote Control or Signal Transmission Issue,0.13905522227287292
Systemoptimierung.,CD/DVD Drive or Media Reader Issue,0.06345369666814804
"Der Lautsprecher des Telefons gab, nach einem Herunterfallen, keinen Ton von sich. Das Telefon wurde demontiert und die Federn des Lautsprechers wurden nachgebogen und gereinigt. Nach dieser Behandlung funktionierte der Lautsprecher wieder und das Telefon wurde zusammengebaut.",Missing Parts,0.1468648612499237
"Der Gast hatte zwei Smartphones mit, um daraus ein funktionierendes zu machen. Das erste hatte einen Defekt am Display und der Hauptplatine, das andere ein kaputtes Mikrofon, aber noch einen guten Akku. Die Operation gelang und am Ende kam dabei ein gut funktionierendes Gerät heraus.",Display/Screen Issues,0.361467182636261
"Updates wurden nicht installiert und verschiedene Einstellungen waren nicht zur Zufriedenheit der Besitzerin. Wir führten die Updates aus, nahmen die gewünschten Einstellungen vor und erklärten ihr die Bedienung.",Missing Parts,0.3520362377166748
