Problem,Category,Confidence Score
"Kein Strom drauf, spielt nicht ab -Kabel korrekt eingesteckt. Fehlerfreies Abspielen von CD und FM möglich. Vermutung: Steckerleiste zuhause defekt.",Audio/Sound Problems,0.10758844763040543
"Fehlermeldung ""Festplatte defekt"". - Festplatte lief nicht an - Ersatzplatte eingebaut.",Missing Parts,0.3261806070804596
"Im Winter im Garten gelassen, Boiler defekt. - Boiler gewechselt ACHTUNG: Neuen Boiler vor Inbetriebnahme mit Wasser füllen!",Liquid/Water Damage,0.1490028202533722
soll angeblich sehr laut sein. - wir fanden es OK - Scherkopf und Antrieb gereinigt.,Lubrication/Maintenance Needed,0.07843657582998276
"Mototr dreht, Antriebsräder nicht. - Antriebsriemen löst sich auf - Riemenräder gereinigt - neuen Riemen eingebaut.",Motor/Drive Issues,0.2610190510749817
lässt sich nicht laden. - Ladebuchse (USB-Micro) herausgebrochen - neue eingelötet und mit Klebstoff mechanisch fixiert.,Unknown/Unspecified Problem,0.09547359496355057
"Gerät in falscher Lage betrieben -&gt; geht nicht mehr. - Temperatursicherung 157°C ausgelöst - neue eingebaut, Hohlnieten aufgebohrt und eingeschraubt.",Unsafe to Use,0.286320298910141
heizt nicht. - Thermosicherung ausgelöst - neue eingebaut.,Incorrect Assembly,0.18030913174152374
unkontrolliertes Ausschaltung des Gerätes. - 12V-Relais auf der Leiterplatte hatte kalte Lötstelle. - Relaisanschluss neu verlötet und Dauertest.,Unknown/Unspecified Problem,0.18565982580184937
"HDMI geht nicht, kein Audiosignal. - Ursache für fehledes HDMI nicht gefunden - Audiosignal im Gerät gemutet, Ursache unbekannt - 2 Widerstände entfernt und Muting aufgehoben.",Missing Parts,0.3865828216075897
"Gerät keine einwandfreier Lauf. Antriebsriemen defekt,Tasten beschädigt.",Wear and Tear/End of Life,0.2309245616197586
"Keine Funktion, Elektronik durch Feuchtigkeit defekt.",Missing Parts,0.18289832770824432
"Kein einwandfreier Druck, keinen Fehler gefunden.",Missing Parts,0.3695291578769684
"Keine Displayanzeige, Schaltplatine defekt.",Unsafe to Use,0.1341879963874817
Anzeige keine Funktion. Gerät getestet IO.,Unknown/Unspecified Problem,0.3207264840602875
"Keine einwandfreie Funktion, Netzkabel erneuert. Funktion IO.",Unknown/Unspecified Problem,0.14891725778579712
"Keine Saugleistung, Saugfuß erneuert, gerät IO.",Unknown/Unspecified Problem,0.1996031552553177
keine Funktion. Kabelbruch am Stecker beseitigt.,Physical/Structural Damage,0.2194402813911438
Keine Funktion. Akkus defekt.,Incorrect Assembly,0.1022559106349945
Keine Funktion. Bedienung eingestellt. Gerät IO.,Unknown/Unspecified Problem,0.32168224453926086
"Keine einwandfreie Stichbildung, Gerät gereinigt und geölt. Fadenspannung eingestellt IO.",Unknown/Unspecified Problem,0.17373669147491455
Keine Mahlfunktion. Gerät überprüft. IO.,Unknown/Unspecified Problem,0.33240967988967896
"beim Bohren plötzlicher Stillstand, Kohlen neu eingeschliffen, Gerät IO.",Unknown/Unspecified Problem,0.21637959778308868
kein Internetempfang.,Remote Control or Signal Transmission Issue,0.18723292648792267
Netzteil defekt.,Missing Parts,0.11566182971000671
"Startet nicht, kalte Lötstelle.",Missing Parts,0.1310042142868042
"Schalter war zerlegt, wieder montiert.",Lubrication/Maintenance Needed,0.1418888419866562
"Seifenblasenfisch Schalter defekt, umgelötet.",Sealing/Adhesion Problems,0.07445357739925385
"Leuchtmittel defekt, getauscht.",Incorrect Assembly,0.17390687763690948
Batterien leer.,Leaking,0.16201813519001007
"kalte Lötstelle am NTC, wieder angelötet.",Remote Control or Signal Transmission Issue,0.16867440938949585
Verbindung zwischen den Heizplatten abgefallen. Neu verkabelt.,Physical/Structural Damage,0.0903661921620369
Leckt - Klebung empfohlen. Schwierige Klebestelle am Wassertank.,Leaking,0.13944891095161438
Bluetooth-Verbindung zum Drucker geht nicht mehr.,Connectivity Problems,0.17788726091384888
Motor defekt.,Mechanical Blockage in Moving Parts,0.20120108127593994
"Es leuchtet nur eine Kontroll-Leuchte, keinerlei Funktion.",Missing Parts,0.1087394431233406
Drehmechanik dreht durch.,Motor/Drive Issues,0.12529835104942322
Stecker defekt.,Incorrect Assembly,0.10131087154150009
Geht nicht.,Unknown/Unspecified Problem,0.1725519746541977
Getriebe.,Excessive Noise/Vibration,0.05735263600945473
Bohrfutter klemmte - demontiert und gereinigt.,Missing Parts,0.2871282398700714
Anzeige verblasst. - Hintergrundbeleuchtung konnte nicht wieder hergestellt werden - Kontrast nicht einstellbar.,Incorrect Assembly,0.20306101441383362
geht nicht mehr. - Akku verschlissen und Ladecontroller defekt.,Motor/Drive Issues,0.11392243951559067
keine Funktion nach Sturz. - Akku noch in Ordnung - Prozessor wird heiß.,Unknown/Unspecified Problem,0.10117065906524658
Kabel defekt. - nicht reparabel - Verschrottung empfohlen.,Missing Parts,0.12015160173177719
hatte keine Leistung mehr und roch brenzlig. - Motorschaden - Isolationsfehler in der Feldwicklung.,Missing Parts,0.2406783103942871
Ladebuchse wechseln. - Beim öffnen des Geräts Flachbandkabel der Touch-Funktion beschädigt.,Missing Parts,0.23907716572284698
"Motor dreht, aber Kassette nicht - beide Riemen verschlissen.",Motor/Drive Issues,0.1664797067642212
unsichere Funktion des Lautstärkereglers. - Schleifer im Lautstärkepoti vom Rotor abgebrochen - mit UV-härtendem Sekundenkleber fixiert.,Unknown/Unspecified Problem,0.510238528251648
saugt nicht mehr. - Saugrohr war verstopft - gereinigt.,Incorrect Assembly,0.08679694682359695
Fadenspannung nicht einstellbar. - Fadenspannungsregler war falsch zusammengebaut - gereinigt und neu zusammengebaut.,Incorrect Assembly,0.2533447742462158
Plasteabdeckung und -gefäß zerbrochen. - mittels UV-Kleber repariert.,Missing Parts,0.130288764834404
rollt nicht immer. - Bürste ausgebaut und gereinigt - Gummi der beiden Antriebsräder mit Sandpapier aufgeraut - 4 Laufräder auch aufgeraut.,Missing Parts,0.1469726264476776
keine Funktion. - Sockel des Leuchtmittels korrodiert - gereinigt - Fassung mit Kontaktspray behandelt.,Remote Control or Signal Transmission Issue,0.14623905718326569
"Papierkassette geht nicht rein. - Papierstau, Papier entfernt - Kassette neu eingesetzt und glatte Blätter wieder eingelegt.",Missing Parts,0.4411913752555847
"lässt sich nicht einschalten, Taster ins Gerät gedrückt und von LP abgerissen. - Taster wieder angelötet.",Leaking,0.1264660805463791
Keine Verbindung zum PC.,Physical/Structural Damage,0.06950469315052032
Spannungsversorgung instabil; Step-Down-Converter defekt.,Transformer Issues,0.09925448149442673
Lüfter blockiert (Fremdkörper),Excessive Noise/Vibration,0.06208636984229088
Pedal ohne Funktion.,Motor/Drive Issues,0.15278568863868713
Kontakte verschmutzt.,Remote Control or Signal Transmission Issue,0.10075118392705917
Überhitzt nach kurzer Zeit; Reinigung.,Wear and Tear/End of Life,0.1484251767396927
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Wackelkontakt Fassung.,Remote Control or Signal Transmission Issue,0.1422775685787201
Audioausgang Wiederstand defekt.,Incorrect Assembly,0.20668445527553558
Bildschirm wechseln.,Physical/Structural Damage,0.05495024845004082
Allgemeiner Fehler - Reinigung.,Dispensing/Filling Issues,0.08276189863681793
Reparatur Bedienelement via 3D-Druck.,Cutting/Grinding Issues (Blades/Bits),0.07371493428945541
"Lfz.815: Steuerung defekt, Display defekt.",Incorrect Assembly,0.098005011677742
Lfz.832: Kissen wird nicht mehr aufgeheizt. Kissen defekt.,Unsafe to Use,0.4996429979801178
"Lfz.837: Automat defekt, nicht reparierbar.",Incorrect Assembly,0.1237403005361557
"Lfz.834: Mäher defekt, keine weiteren Angaben. Es fehlt eine weitere Erklärung.",Incorrect Assembly,0.3048804700374603
"Lfz. 843: Gerät blinkt, wird aber nicht heiß. Gerät ist nicht zu öffnen. Gerät nicht zerlegbar.",Unsafe to Use,0.09821993857622147
Lfz. 845: Gerät läuft nicht. Akku Pack defekt. leider nicht näher beschrieben.,Unsafe to Use,0.10913653671741486
ohne Funktion.,Excessive Noise/Vibration,0.14077025651931763
Lautstärkeregler defekt.,Remote Control or Signal Transmission Issue,0.071260467171669
kein Signal.,Remote Control or Signal Transmission Issue,0.08278144150972366
Wasserkessel undicht.,Liquid/Water Damage,0.2802808880805969
Lautstärkeregler defekt.,Remote Control or Signal Transmission Issue,0.071260467171669
"Lfz. 844: Gerät defekt, läuft nicht. Behebung: Motor defekt, Ersatzmotor wird besorgt.",Motor/Drive Issues,0.13009625673294067
Zahnrad im Mahlwerk gebrochen -&gt; 3D Druck.,Mechanical Blockage in Moving Parts,0.09743065387010574
Lfz.778: Unterfaden Spannung eingestellt.,Unknown/Unspecified Problem,0.191148579120636
Lfz.811: Greifer und Nadel verstellt. Behebung: Neu einjustiert.,Lubrication/Maintenance Needed,0.09063316881656647
Lfz.818: Uhr defekt. Behebung: Uhr nachgefettet und geölt.,Incorrect Assembly,0.128022238612175
Lfz.823: Drei Scheren geschliffen und geschärft.,Missing Parts,0.220674067735672
Lfz.824: Mechanik im Toaster verbogen. Behebung: Neu ausgerichtet.,Mechanical Blockage in Moving Parts,0.2129630446434021
Lfz.826: Stoffrest behindert Gerätefunktion. Behebung: Stoff entfernt und Mascine erklärt.,Remote Control or Signal Transmission Issue,0.19438454508781433
Riemen ersetzen.,Incorrect Assembly,0.11250700801610947
Motor Schleifkontakte abgenutzt.,Motor/Drive Issues,0.12985466420650482
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Wackelkontakt.,Remote Control or Signal Transmission Issue,0.1553703397512436
Anschlussbuchse Netzteil defekt.,Incorrect Assembly,0.12423098832368851
Steckverbinder/Kabelschuhe gelockert.,Lubrication/Maintenance Needed,0.1416417956352234
Lfz.829: 3 Zangen geschliffen und geschärft.,Missing Parts,0.1936589479446411
Lfz.830: Schleifgerät Messer stumpf. Behebung: Zwei Klingen und vier Schrauben getauscht.,Missing Parts,0.38314417004585266
"Lfz.831: Gerät defekt, evtl. Akku. Behebung: Motor geölt, überprüft und O.K.",Motor/Drive Issues,0.10891690105199814
Lfz.840: Uhr läuft nicht. Batteriewechsel vorgenommen.,Battery/Charging Issues,0.12255385518074036
Lfz. 841: Batteriewechsel.,Remote Control or Signal Transmission Issue,0.1095629334449768
Lfz.841.1: Batterie gewechselt.,Battery/Charging Issues,0.27455270290374756
Lfz.847: Batterie ersetzt.,Battery/Charging Issues,0.22291430830955505
festplatte evtl. aber unbekannt.,Incorrect Assembly,0.1718590259552002
defekt nicht.,Unsafe to Use,0.2143174558877945
spielt nicht.,Unknown/Unspecified Problem,0.17039896547794342
top!,CD/DVD Drive or Media Reader Issue,0.05224904417991638
gut.,Unknown/Unspecified Problem,0.08520378917455673
Gerät ohne Funktion. - Motor durchgebrannt. Ersatz zu teuer. [HE] {Karsten B.},Missing Parts,0.32162055373191833
"Funktioniert nur teilweise. - Batterien geprüft --&gt; i.O., Kontakte gereinigt. Leider kaum Verbesserung. Kontaktschicht zu sehr abgenutzt. [UE] {Dirk S.}",Battery/Charging Issues,0.10543978959321976
"Keine Funktion. - Fehler im Netzteil, aber leider nicht gefunden. [UE] {Ha-Jo W.}",Missing Parts,0.2958763837814331
Funktioniert nicht mehr. - Antrieb mechanisch wieder gängig gemacht. Allerdings muss Riemen erneuert werden. [HE] {Peter V.},Missing Parts,0.12163162976503372
Wackelkontakt - Anschlussleitubg erneuert. [HE] {Peter V.},Remote Control or Signal Transmission Issue,0.09155628830194473
"Probleme beim Fadeneinzug. - Transportheber gereinigt, geölt und wieder gängig gemacht. [HE] {Konrad K.}",Motor/Drive Issues,0.199405238032341
Geschwindigkeitsregulierung ist defekt. - Entsörkondensator erneuert. [HE] {Peter V.},Speed Control Problems,0.12287025898694992
"Fuß lässt sich nicht mehr bewegen. - Fuss gereinigt, geölt und wieder gängig gemacht. [HE] {Helmut G.}",Missing Parts,0.1655854880809784
Sicherung (LS) fliegt raus. - Stromleitung zum Steuergerät neu angeschlossen. Da waren Drähte blank. [HE] {Karsten B.}{Konrad K.},Missing Parts,0.33219438791275024
"Näht nicht mehr ordentlich. - Spule richtig eingestellt, Spulenager gereinigt und geölt. [HE] {Konrad K.}",Missing Parts,0.4312826097011566
"CD-Fach defekt. CD springt. - Antriebsriemen gereinigt, Linse gereinigt. [UE] {Dirk S.}",Missing Parts,0.2340257167816162
"Schaltet ab während Wasser noch gar nicht kocht. - Bimetallschalter neu justiert, Wärmeleitpaste neu aufgetragen. [HE] {Helmut Z.}",Liquid/Water Damage,0.27611735463142395
"CD springt, Schublade geht schwer. - Riemen für Schublade erneuert und Linse gereinigt. [UE] {Ha-Jo W.}",Missing Parts,0.22353078424930573
Heckenschere lässt sich nicht einschalten. - Gebrochene Einschalt-Hebelmechanik repariert. [GE] {Günter S.},Unsafe to Use,0.2929242253303528
Gerät ist defekt.,Unsafe to Use,0.17140378057956696
funktioniert gar nicht mehr.,Missing Parts,0.07188691943883896
ständig reißt der Oberfaden.,Wear and Tear/End of Life,0.06475761532783508
Akku lädt nicht.,Unknown/Unspecified Problem,0.16463902592658997
Gerät läßt sich nicht mehr einschalten.,Wear and Tear/End of Life,0.20537014305591583
macht störende Geräusche.,Dispensing/Filling Issues,0.04455728456377983
Entkalkung funktioniert nicht.,Unsafe to Use,0.12190473824739456
der Verschluß soll gelötet werden.,Lubrication/Maintenance Needed,0.2797209620475769
Schalter ist defekt.,Unsafe to Use,0.20235690474510193
das Farbband wird nicht mehr transportiert.,Unsafe to Use,0.410704642534256
Gerät schein verstopft zu sein.,Wear and Tear/End of Life,0.15421973168849945
Kabel ist defekt.,Unsafe to Use,0.17447389662265778
die Maschine heizt nicht mehr auf.,Missing Parts,0.20495444536209106
Teller läßt sich nicht mehr lösen.,Wear and Tear/End of Life,0.26899969577789307
Lötstelle am Schlüssel ist lose.,Wear and Tear/End of Life,0.13326354324817657
es kühlt nur noch eine Hälfte.,Incorrect Assembly,0.0966288298368454
nach der Gerätereinigung zeigt er kein schönes bild mehr.,Missing Parts,0.09095776081085205
Wackelkontakt am Ausschalter.,Remote Control or Signal Transmission Issue,0.07189704477787018
neue Glieder ins Armband einsetzen.,Missing Parts,0.12283695489168167
Gerät läßt sich nicht mehr einschalten.,Wear and Tear/End of Life,0.20537014305591583
CDs lassen sich nicht mehr einlegen.,Unsafe to Use,0.2870689630508423
bei Betrieb fliegt die Sicherung raus.,Sealing/Adhesion Problems,0.06555017828941345
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
läßt sich nicht mehr einschalten.,Missing Parts,0.18941804766654968
Sender läßt sich nicht mehr einstellen.,Missing Parts,0.19354647397994995
"F: Datensicherung. Der Besitzer hat einige Schrauben vergessen, die zur Funktion notwendig sind. Die Reparatur wird an einem anderen Termin fortgesetzt.",Missing Parts,0.45776110887527466
"keine Funktion. Solar-Zelle ist leider defekt. Die Messung ergab 0,5V bei ca. 0,001A. Da die Solar-Zelle fest eingeklebt war, wurde die Reparatur abgebrochen.",Power Failure,0.18998132646083832
Bodendüse setzt aus - Kabelbruch oder Wackelkontakt. Kabelbruch einer Ader im Gelenk. Reparatur wird fortgesetzt.,Physical/Structural Damage,0.11188777536153793
Ein Lautsprecherausgang ohne Funktion. Fortsetzung aus 2 vorangegangenen Terminen. Nach Diagnose wird folgendes Problem bestätigt: der Gruppenschalter der Lautstrecherausgänge hat hohen Übergangswiderstand. Mit Kontaktreiniger behandelt und bewegt. Geringer Erfolg. Gast kommt zu späteren Termin wieder. Der Schalter muss zerlegt und mechanisch gereinigt werden.,Missing Parts,0.14292895793914795
ON/OFF- Schalter funktioniert nicht mehr und verbleibt in gedrückter Position. Das Kunststoff-Federelement des Tasters war an der Halterung abgebrochen. Es konnte mit zusäzlichem Kunststoff wieder angeschweißt und mit Klebstoff stabilisiert werden.,Button/Switch/Control Issues,0.1102541983127594
geht nur noch ohne Akku an ... Ni-MH-Akku war tiefentladen. Wurde durch einen neuen ersetzt. Geht wieder.,Missing Parts,0.3708544373512268
Automatische Aufwickelfunktion der Netzleitung nicht gegeben. Ein Haken von der Umsetzung der Tastermechanik war ausgehangen. Dieser wurde wieder eingehängt. Es zeigte sich ein zweiter versteckes Problem. Der Schalter war auf Grund des völlig verstaubten Zustandes des Staubschluckers verdreckt und wurde gereinigt. Der Staubsauger läuft wieder und der Gast ist happy :-) ...,Missing Parts,0.0756249725818634
"Faden reißt - Fadenspannung einstellen, Mechanik ölen.",Motor/Drive Issues,0.208235964179039
Fortsetzung am 15.7.24: - Bodendüse und Griff komplett demontiert - 3 alte Aderleitungen gegen neue ersetzt - eingefedelt und angelötet.,Missing Parts,0.32564282417297363
ohne Funktion.,Excessive Noise/Vibration,0.14077025651931763
Bürste dreht sich nicht.,Unknown/Unspecified Problem,0.09953666478395462
ohne Funktion.,Excessive Noise/Vibration,0.14077025651931763
Rauchentwicklung Motor.,Remote Control or Signal Transmission Issue,0.16981013119220734
HDMI-Problem.,Remote Control or Signal Transmission Issue,0.20271457731723785
ohne Funktion - Akku.,Excessive Noise/Vibration,0.09920578449964523
Zahnrad gebrochen -&gt; 3D-Druck.,Physical/Structural Damage,0.11578809469938278
"Anzeige schwach, keine Wiedergabe aus dem Lautsprecher. rotes Standby-Licht leuchtet nicht. - optische Kontrolle innen OK - Testmenü aufgerufen, Lautsprecherausgänge OK - Werksreset durchgeführt.",Incorrect Assembly,0.1792641133069992
Ein Akkuladegerät für Akkus für eine Boschakkuschrauber hatte keine Funktion. Ein Kondensator auf der Primärseite (häufigster Fehler) und ein MOSFET waren kaputt.,Missing Parts,0.5646809935569763
